UBC Resistivity Measurement:2019-02-11 11:15:21.646765
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  5059.12237  |  118.49000  |  66.10000  |  0.95420  |   2.74564   |   0.02813    |  0.28776  
  5063.99164  |  118.34000  |  66.20000  |  0.95400  |   2.74278   |   0.02861    |  0.28752  
  5068.84392  |  118.24000  |  66.20000  |  0.95380  |   2.73897   |   0.02813    |  0.28718  
  5073.76120  |  118.07000  |  66.30000  |  0.95430  |   2.73563   |   0.02813    |  0.28668  
  5078.61348  |  117.96000  |  66.30000  |  0.95390  |   2.73229   |   0.02813    |  0.28645  
  5083.48676  |  117.81000  |  66.40000  |  0.95360  |   2.72800   |   0.02766    |  0.28609  
  5088.35304  |  117.67000  |  66.40000  |  0.95360  |   2.72419   |   0.02766    |  0.28569  
  5093.23132  |  117.56000  |  66.50000  |  0.95410  |   2.72085   |   0.02813    |  0.28519  
  5098.07159  |  117.42000  |  66.50000  |  0.95370  |   2.71703   |   0.02766    |  0.28491  
  5102.91587  |  117.29000  |  66.60000  |  0.95380  |   2.71322   |   0.02766    |  0.28448  
  5107.76415  |  117.17000  |  66.60000  |  0.95350  |   2.70940   |   0.02766    |  0.28417  
  5112.61542  |  117.02000  |  66.70000  |  0.95370  |   2.70559   |   0.02766    |  0.28371  
  5117.48970  |  116.87000  |  66.70000  |  0.95410  |   2.70177   |   0.02766    |  0.28319  
  5122.33198  |  116.76000  |  66.80000  |  0.95430  |   2.69796   |   0.02766    |  0.28273  
  5127.21926  |  116.61000  |  66.80000  |  0.95440  |   2.69462   |   0.02766    |  0.28235  
  5132.07054  |  116.50000  |  66.90000  |  0.95360  |   2.69081   |   0.02718    |  0.28219  
  5136.96382  |  116.36000  |  66.90000  |  0.95390  |   2.68747   |   0.02718    |  0.28175  
  5141.80709  |  116.23000  |  67.00000  |  0.95380  |   2.68413   |   0.02766    |  0.28143  
  5146.68537  |  116.09000  |  67.00000  |  0.95410  |   2.67984   |   0.02718    |  0.28089  
  5151.53265  |  115.95000  |  67.10000  |  0.95370  |   2.67650   |   0.02670    |  0.28066  
  5156.39593  |  115.81000  |  67.20000  |  0.95370  |   2.67269   |   0.02670    |  0.28026  
  5161.25121  |  115.66000  |  67.20000  |  0.95430  |   2.66840   |   0.02670    |  0.27963  
  5166.16249  |  115.58000  |  67.30000  |  0.95400  |   2.66458   |   0.02670    |  0.27932  
  5171.04677  |  115.42000  |  67.30000  |  0.95410  |   2.66077   |   0.02718    |  0.27889  
  5175.96905  |  115.28000  |  67.40000  |  0.95420  |   2.65743   |   0.02670    |  0.27851  
  5180.81232  |  115.16000  |  67.40000  |  0.95350  |   2.65314   |   0.02670    |  0.27827  
  5185.65860  |  114.99000  |  67.50000  |  0.95420  |   2.64932   |   0.02623    |  0.27766  
  5190.55588  |  114.88000  |  67.50000  |  0.95390  |   2.64551   |   0.02623    |  0.27735  
  5195.61317  |  114.72000  |  67.60000  |  0.95360  |   2.64074   |   0.02670    |  0.27694  
  5200.45945  |  114.65000  |  67.70000  |  0.95440  |   2.63740   |   0.02623    |  0.27635  
  5205.31373  |  114.51000  |  67.70000  |  0.95400  |   2.63406   |   0.02575    |  0.27612  
  5210.18600  |  114.35000  |  67.80000  |  0.95360  |   2.62977   |   0.02623    |  0.27579  
  5215.03328  |  114.22000  |  67.80000  |  0.95370  |   2.62643   |   0.02623    |  0.27541  
  5219.88856  |  114.07000  |  67.90000  |  0.95370  |   2.62214   |   0.02623    |  0.27496  
  5224.76384  |  113.97000  |  67.90000  |  0.95410  |   2.61833   |   0.02623    |  0.27444  
  5229.61012  |  113.83000  |  68.00000  |  0.95400  |   2.61451   |   0.02623    |  0.27407  
  5234.47539  |  113.74000  |  68.00000  |  0.95360  |   2.61118   |   0.02623    |  0.27384  
  5239.32567  |  113.54000  |  68.10000  |  0.95440  |   2.60688   |   0.02575    |  0.27316  
  5244.20195  |  113.44000  |  68.20000  |  0.95380  |   2.60307   |   0.02575    |  0.27293  
  5249.07023  |  113.30000  |  68.20000  |  0.95420  |   2.59878   |   0.02575    |  0.27237  
  5253.99251  |  113.20000  |  68.30000  |  0.95410  |   2.59544   |   0.02575    |  0.27204  
  5258.91179  |  113.05000  |  68.30000  |  0.95410  |   2.59162   |   0.02527    |  0.27164  
  5263.77807  |  112.92000  |  68.40000  |  0.95430  |   2.58781   |   0.02527    |  0.27119  
  5268.61735  |  112.78000  |  68.40000  |  0.95440  |   2.58400   |   0.02527    |  0.27076  
  5273.50463  |  112.65000  |  68.50000  |  0.95400  |   2.57970   |   0.02527    |  0.27042  
  5278.37291  |  112.51000  |  68.60000  |  0.95390  |   2.57637   |   0.02575    |  0.27010  
  5283.21818  |  112.36000  |  68.60000  |  0.95420  |   2.57255   |   0.02527    |  0.26962  
  5288.07646  |  112.23000  |  68.70000  |  0.95440  |   2.56874   |   0.02527    |  0.26916  
  5292.92174  |  112.11000  |  68.70000  |  0.95430  |   2.56492   |   0.02527    |  0.26879  
  5297.78702  |  111.96000  |  68.80000  |  0.95410  |   2.56111   |   0.02480    |  0.26844  
  5302.68030  |  111.84000  |  68.80000  |  0.95430  |   2.55777   |   0.02527    |  0.26804  
  5307.53957  |  111.74000  |  68.90000  |  0.95390  |   2.55348   |   0.02480    |  0.26770  
  5312.40385  |  111.57000  |  69.00000  |  0.95430  |   2.54966   |   0.02480    |  0.26719  
  5317.26213  |  111.45000  |  69.00000  |  0.95360  |   2.54585   |   0.02480    |  0.26699  
  5322.12241  |  111.32000  |  69.10000  |  0.95430  |   2.54251   |   0.02480    |  0.26644  
  5326.97569  |  111.21000  |  69.10000  |  0.95410  |   2.53822   |   0.02480    |  0.26605  
  5331.86996  |  111.04000  |  69.20000  |  0.95440  |   2.53393   |   0.02432    |  0.26551  
  5336.72324  |  110.89000  |  69.30000  |  0.95380  |   2.53059   |   0.02480    |  0.26533  
  5341.58852  |  110.78000  |  69.30000  |  0.95420  |   2.52678   |   0.02432    |  0.26482  
  5346.46280  |  110.63000  |  69.40000  |  0.95360  |   2.52344   |   0.02432    |  0.26463  
  5351.38908  |  110.54000  |  69.40000  |  0.95380  |   2.51915   |   0.02432    |  0.26413  
  5356.23636  |  110.37000  |  69.50000  |  0.95440  |   2.51485   |   0.02432    |  0.26351  
  5361.08464  |  110.23000  |  69.50000  |  0.95430  |   2.51152   |   0.02432    |  0.26319  
  5365.94191  |  110.14000  |  69.60000  |  0.95380  |   2.50770   |   0.02432    |  0.26293  
  5370.80619  |  110.01000  |  69.60000  |  0.95430  |   2.50389   |   0.02432    |  0.26239  
  5375.65547  |  109.84000  |  69.70000  |  0.95360  |   2.50007   |   0.02432    |  0.26218  
  5380.59675  |  109.72000  |  69.80000  |  0.95420  |   2.49626   |   0.02384    |  0.26162  
  5385.44503  |  109.59000  |  69.80000  |  0.95430  |   2.49244   |   0.02432    |  0.26119  
  5390.38731  |  109.48000  |  69.90000  |  0.95430  |   2.48910   |   0.02384    |  0.26084  
  5395.26159  |  109.34000  |  69.90000  |  0.95370  |   2.48481   |   0.02384    |  0.26056  
  5400.13287  |  109.19000  |  70.00000  |  0.95360  |   2.48100   |   0.02337    |  0.26018  
  5404.98515  |  109.06000  |  70.10000  |  0.95430  |   2.47766   |   0.02289    |  0.25964  
  5409.83543  |  108.93000  |  70.10000  |  0.95420  |   2.47385   |   0.02384    |  0.25927  
  5414.68270  |  108.79000  |  70.20000  |  0.95400  |   2.46955   |   0.02337    |  0.25887  
  5419.56398  |  108.69000  |  70.20000  |  0.95430  |   2.46622   |   0.02337    |  0.25844  
  5424.43426  |  108.53000  |  70.30000  |  0.95360  |   2.46240   |   0.02337    |  0.25823  
  5429.29854  |  108.42000  |  70.40000  |  0.95430  |   2.45859   |   0.02337    |  0.25764  
  5434.14581  |  108.29000  |  70.40000  |  0.95370  |   2.45477   |   0.02289    |  0.25741  
  5439.00909  |  108.17000  |  70.50000  |  0.95400  |   2.45048   |   0.02289    |  0.25687  
  5443.88037  |  108.03000  |  70.50000  |  0.95380  |   2.44714   |   0.02289    |  0.25658  
  5448.72265  |  107.88000  |  70.60000  |  0.95360  |   2.44285   |   0.02289    |  0.25618  
  5453.63893  |  107.76000  |  70.70000  |  0.95420  |   2.43951   |   0.02289    |  0.25567  
  5458.55921  |  107.62000  |  70.70000  |  0.95360  |   2.43618   |   0.02289    |  0.25548  
  5463.40849  |  107.50000  |  70.80000  |  0.95420  |   2.43188   |   0.02289    |  0.25487  
  5468.30577  |  107.36000  |  70.90000  |  0.95430  |   2.42807   |   0.02289    |  0.25445  
  5473.38406  |  107.24000  |  70.90000  |  0.95430  |   2.42473   |   0.02289    |  0.25410  
  5478.27434  |  107.07000  |  71.00000  |  0.95430  |   2.42044   |   0.02289    |  0.25365  
  5483.12762  |  106.94000  |  71.00000  |  0.95430  |   2.41663   |   0.02241    |  0.25325  
  5488.03590  |  106.83000  |  71.10000  |  0.95410  |   2.41329   |   0.02241    |  0.25295  
  5492.89718  |  106.71000  |  71.20000  |  0.95430  |   2.40947   |   0.02241    |  0.25250  
  5497.75245  |  106.57000  |  71.20000  |  0.95380  |   2.40518   |   0.02241    |  0.25218  
  5502.60473  |  106.43000  |  71.30000  |  0.95420  |   2.40184   |   0.02241    |  0.25172  
  5507.47201  |  106.31000  |  71.30000  |  0.95420  |   2.39851   |   0.02193    |  0.25137  
  5512.33329  |  106.18000  |  71.40000  |  0.95350  |   2.39421   |   0.02193    |  0.25111  
  5517.21257  |  106.05000  |  71.50000  |  0.95360  |   2.39040   |   0.02193    |  0.25068  
  5522.06884  |  105.92000  |  71.50000  |  0.95370  |   2.38658   |   0.02193    |  0.25025  
  5526.92612  |  105.82000  |  71.60000  |  0.95400  |   2.38277   |   0.02146    |  0.24978  
  5531.81840  |  105.65000  |  71.60000  |  0.95360  |   2.37943   |   0.02146    |  0.24953  
  5536.68268  |  105.52000  |  71.70000  |  0.95360  |   2.37562   |   0.02193    |  0.24913  
  5541.53996  |  105.37000  |  71.80000  |  0.95360  |   2.37180   |   0.02193    |  0.24873  
  5546.41824  |  105.24000  |  71.80000  |  0.95420  |   2.36847   |   0.02146    |  0.24823  
  5551.25951  |  105.11000  |  71.90000  |  0.95390  |   2.36465   |   0.02146    |  0.24790  
  5556.08779  |  104.98000  |  72.00000  |  0.95430  |   2.36084   |   0.02146    |  0.24740  
  5560.94407  |  104.85000  |  72.00000  |  0.95410  |   2.35654   |   0.02146    |  0.24700  
  5565.81235  |  104.73000  |  72.10000  |  0.95390  |   2.35321   |   0.02098    |  0.24670  
  5570.72063  |  104.61000  |  72.10000  |  0.95410  |   2.34939   |   0.02193    |  0.24625  
  5575.57090  |  104.46000  |  72.20000  |  0.95380  |   2.34605   |   0.02098    |  0.24598  
  5580.47318  |  104.35000  |  72.30000  |  0.95420  |   2.34176   |   0.02098    |  0.24543  
  5585.31846  |  104.20000  |  72.30000  |  0.95360  |   2.33842   |   0.02098    |  0.24523  
  5590.16374  |  104.08000  |  72.40000  |  0.95370  |   2.33509   |   0.02098    |  0.24486  
  5595.08902  |  103.97000  |  72.50000  |  0.95390  |   2.33079   |   0.02146    |  0.24435  
  5599.91930  |  103.81000  |  72.50000  |  0.95350  |   2.32746   |   0.02098    |  0.24411  
  5604.77157  |  103.71000  |  72.60000  |  0.95390  |   2.32364   |   0.02050    |  0.24360  
  5609.63085  |  103.58000  |  72.70000  |  0.95410  |   2.31983   |   0.02098    |  0.24315  
  5614.50713  |  103.46000  |  72.70000  |  0.95340  |   2.31649   |   0.02050    |  0.24298  
  5619.35041  |  103.29000  |  72.80000  |  0.95410  |   2.31220   |   0.02050    |  0.24235  
  5624.25569  |  103.20000  |  72.80000  |  0.95390  |   2.30886   |   0.02050    |  0.24205  
  5629.11297  |  103.04000  |  72.90000  |  0.95360  |   2.30505   |   0.02050    |  0.24173  
  5633.97825  |  102.91000  |  73.00000  |  0.95390  |   2.30171   |   0.02050    |  0.24130  
  5638.81352  |  102.75000  |  73.10000  |  0.95410  |   2.29742   |   0.02050    |  0.24080  
  5643.65880  |  102.63000  |  73.10000  |  0.95340  |   2.29360   |   0.02003    |  0.24058  
  5648.49507  |  102.55000  |  73.20000  |  0.95360  |   2.29074   |   0.02003    |  0.24023  
  5653.35135  |  102.39000  |  73.20000  |  0.95420  |   2.28645   |   0.02003    |  0.23963  
  5658.27963  |  102.27000  |  73.30000  |  0.95410  |   2.28263   |   0.01955    |  0.23925  
  5663.13191  |  102.12000  |  73.40000  |  0.95410  |   2.27930   |   0.02003    |  0.23890  
  5668.00119  |  101.99000  |  73.40000  |  0.95400  |   2.27548   |   0.01955    |  0.23853  
  5672.84947  |  101.86000  |  73.50000  |  0.95380  |   2.27214   |   0.02003    |  0.23823  
  5677.69074  |  101.71000  |  73.60000  |  0.95350  |   2.26833   |   0.01955    |  0.23790  
  5682.52802  |  101.59000  |  73.60000  |  0.95410  |   2.26451   |   0.01955    |  0.23735  
  5687.36030  |  101.43000  |  73.70000  |  0.95350  |   2.26118   |   0.01955    |  0.23715  
  5692.23658  |  101.32000  |  73.80000  |  0.95340  |   2.25689   |   0.01907    |  0.23673  
  5697.07185  |  101.19000  |  73.80000  |  0.95320  |   2.25307   |   0.01955    |  0.23638  
  5701.93213  |  101.06000  |  73.90000  |  0.95380  |   2.24973   |   0.01907    |  0.23588  
  5706.77741  |  100.92000  |  74.00000  |  0.95350  |   2.24639   |   0.01955    |  0.23560  
  5711.62969  |  100.81000  |  74.00000  |  0.95330  |   2.24306   |   0.01907    |  0.23530  
  5716.47096  |  100.63000  |  74.10000  |  0.95340  |   2.23877   |   0.01907    |  0.23483  
  5721.31424  |  100.52000  |  74.20000  |  0.95370  |   2.23543   |   0.01860    |  0.23440  
  5726.23652  |  100.38000  |  74.30000  |  0.95320  |   2.23161   |   0.01955    |  0.23413  
  5731.07280  |  100.27000  |  74.30000  |  0.95330  |   2.22780   |   0.01860    |  0.23370  
  5735.98008  |  100.11000  |  74.40000  |  0.95330  |   2.22446   |   0.01860    |  0.23335  
  5740.88436  |  99.98500  |  74.50000  |  0.95320  |   2.22065   |   0.01860    |  0.23298  
  5745.72764  |  99.83800  |  74.50000  |  0.95380  |   2.21731   |   0.01860    |  0.23248  
  5750.59392  |  99.70500  |  74.60000  |  0.95320  |   2.21349   |   0.01860    |  0.23222  
  5755.45019  |  99.57800  |  74.70000  |  0.95350  |   2.21016   |   0.01860    |  0.23180  
  5760.28347  |  99.42900  |  74.70000  |  0.95370  |   2.20634   |   0.01860    |  0.23135  
  5765.11775  |  99.29900  |  74.80000  |  0.95390  |   2.20253   |   0.01812    |  0.23091  
  5769.97802  |  99.19000  |  74.90000  |  0.95340  |   2.19919   |   0.01812    |  0.23068  
  5774.82930  |  99.03500  |  74.90000  |  0.95330  |   2.19537   |   0.01812    |  0.23030  
  5779.67558  |  98.89500  |  75.00000  |  0.95310  |   2.19108   |   0.01812    |  0.22990  
  5784.50785  |  98.75200  |  75.10000  |  0.95350  |   2.18774   |   0.01812    |  0.22945  
  5789.34713  |  98.66000  |  75.10000  |  0.95370  |   2.18441   |   0.01812    |  0.22905  
  5794.22041  |  98.51500  |  75.20000  |  0.95310  |   2.18011   |   0.01812    |  0.22875  
  5799.07469  |  98.41400  |  75.30000  |  0.95360  |   2.17725   |   0.01764    |  0.22833  
  5803.90796  |  98.25600  |  75.40000  |  0.95350  |   2.17344   |   0.01764    |  0.22795  
  5808.74924  |  98.12600  |  75.40000  |  0.95310  |   2.17010   |   0.01764    |  0.22770  
  5813.57852  |  98.00900  |  75.50000  |  0.95330  |   2.16581   |   0.01764    |  0.22720  
  5818.44780  |  97.85300  |  75.60000  |  0.95370  |   2.16247   |   0.01764    |  0.22675  
  5823.27707  |  97.73800  |  75.60000  |  0.95360  |   2.15913   |   0.01764    |  0.22643  
  5828.20435  |  97.61400  |  75.70000  |  0.95320  |   2.15580   |   0.01764    |  0.22617  
  5833.05763  |  97.45900  |  75.80000  |  0.95360  |   2.15198   |   0.01669    |  0.22568  
  5837.91891  |  97.31700  |  75.90000  |  0.95370  |   2.14817   |   0.01717    |  0.22525  
  5842.75619  |  97.19600  |  75.90000  |  0.95350  |   2.14435   |   0.01669    |  0.22490  
  5847.59546  |  97.06300  |  76.00000  |  0.95280  |   2.14149   |   0.01669    |  0.22476  
  5852.42874  |  96.90900  |  76.10000  |  0.95320  |   2.13720   |   0.01669    |  0.22422  
  5857.26102  |  96.80400  |  76.10000  |  0.95270  |   2.13386   |   0.01621    |  0.22399  
  5862.09229  |  96.67400  |  76.20000  |  0.95320  |   2.13052   |   0.01717    |  0.22352  
  5867.17858  |  96.51800  |  76.30000  |  0.95340  |   2.12719   |   0.01669    |  0.22312  
  5872.02086  |  96.36400  |  76.40000  |  0.95350  |   2.12337   |   0.01669    |  0.22270  
  5876.94614  |  96.23000  |  76.40000  |  0.95310  |   2.11908   |   0.01621    |  0.22234  
  5881.78142  |  96.10000  |  76.50000  |  0.95270  |   2.11574   |   0.01669    |  0.22209  
  5886.64170  |  95.96700  |  76.60000  |  0.95340  |   2.11240   |   0.01621    |  0.22157  
  5891.49197  |  95.84100  |  76.70000  |  0.95330  |   2.10907   |   0.01621    |  0.22125  
  5896.33125  |  95.70400  |  76.70000  |  0.95280  |   2.10477   |   0.01621    |  0.22091  
  5901.19953  |  95.56700  |  76.80000  |  0.95310  |   2.10191   |   0.01621    |  0.22054  
  5906.03381  |  95.44600  |  76.90000  |  0.95290  |   2.09810   |   0.01621    |  0.22019  
  5910.88708  |  95.30700  |  77.00000  |  0.95340  |   2.09476   |   0.01621    |  0.21972  
  5915.71836  |  95.18400  |  77.00000  |  0.95310  |   2.09142   |   0.01621    |  0.21944  
  5920.56264  |  95.06100  |  77.10000  |  0.95330  |   2.08761   |   0.01574    |  0.21899  
  5925.39991  |  94.90600  |  77.20000  |  0.95280  |   2.08427   |   0.01526    |  0.21876  
  5930.23419  |  94.78900  |  77.20000  |  0.95320  |   2.08046   |   0.01574    |  0.21827  
  5935.12847  |  94.64700  |  77.30000  |  0.95260  |   2.07712   |   0.01574    |  0.21805  
  5939.97475  |  94.52100  |  77.40000  |  0.95260  |   2.07378   |   0.01574    |  0.21770  
  5944.82202  |  94.40400  |  77.50000  |  0.95280  |   2.07044   |   0.01526    |  0.21731  
  5949.65230  |  94.26300  |  77.50000  |  0.95250  |   2.06710   |   0.01574    |  0.21702  
  5954.49458  |  94.13900  |  77.60000  |  0.95320  |   2.06377   |   0.01526    |  0.21652  
  5959.33385  |  93.98500  |  77.70000  |  0.95310  |   2.06043   |   0.01526    |  0.21619  
  5964.16313  |  93.84500  |  77.80000  |  0.95320  |   2.05709   |   0.01526    |  0.21581  
  5969.00441  |  93.73100  |  77.80000  |  0.95290  |   2.05328   |   0.01478    |  0.21548  
  5973.86968  |  93.60400  |  77.90000  |  0.95250  |   2.05041   |   0.01526    |  0.21527  
  5978.71096  |  93.47800  |  78.00000  |  0.95330  |   2.04660   |   0.01526    |  0.21469  
  5983.58724  |  93.35700  |  78.10000  |  0.95280  |   2.04374   |   0.01478    |  0.21450  
  5988.45052  |  93.19500  |  78.10000  |  0.95290  |   2.04040   |   0.01526    |  0.21413  
  5993.30280  |  93.04900  |  78.20000  |  0.95310  |   2.03659   |   0.01526    |  0.21369  
