UBC Resistivity Measurement:2019-02-05 16:59:04.802777
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  1664.10518  |  30.71000  |  162.00000  |  0.95380  |   0.37694   |   -0.15187    |  0.04261  
  1670.14853  |  30.75500  |  161.80000  |  0.95360  |   0.37766   |   -0.15116    |  0.04266  
  1676.18487  |  30.80300  |  161.70000  |  0.95450  |   0.37575   |   -0.15354    |  0.04253  
  1682.24422  |  30.85200  |  161.50000  |  0.95430  |   0.37861   |   -0.15187    |  0.04275  
  1688.24656  |  30.90600  |  161.30000  |  0.95410  |   0.38147   |   -0.15116    |  0.04301  
  1694.22290  |  30.95700  |  161.20000  |  0.95380  |   0.37694   |   -0.15474    |  0.04272  
  1700.24025  |  31.00500  |  161.00000  |  0.95440  |   0.38052   |   -0.15116    |  0.04290  
  1706.27359  |  31.05200  |  160.90000  |  0.95440  |   0.37813   |   -0.15616    |  0.04287  
  1712.27794  |  31.10600  |  160.70000  |  0.95360  |   0.38076   |   -0.15426    |  0.04308  
  1718.28928  |  31.15600  |  160.50000  |  0.95370  |   0.37861   |   -0.15497    |  0.04290  
  1724.30963  |  31.20200  |  160.40000  |  0.95430  |   0.38147   |   -0.15545    |  0.04317  
  1730.31997  |  31.24900  |  160.20000  |  0.95430  |   0.37980   |   -0.15688    |  0.04306  
  1736.33831  |  31.29800  |  160.10000  |  0.95380  |   0.38242   |   -0.15545    |  0.04328  
  1742.34166  |  31.34800  |  159.90000  |  0.95380  |   0.38529   |   -0.15664    |  0.04361  
  1748.34600  |  31.39600  |  159.80000  |  0.95400  |   0.38219   |   -0.15760    |  0.04333  
  1754.37135  |  31.44600  |  159.60000  |  0.95420  |   0.38553   |   -0.15616    |  0.04359  
  1760.38869  |  31.49200  |  159.50000  |  0.95420  |   0.38576   |   -0.15569    |  0.04360  
  1766.42003  |  31.53300  |  159.30000  |  0.95420  |   0.38576   |   -0.15783    |  0.04368  
  1772.42038  |  31.58100  |  159.20000  |  0.95370  |   0.38672   |   -0.16046    |  0.04390  
  1778.40972  |  31.63000  |  159.00000  |  0.95370  |   0.38362   |   -0.15903    |  0.04354  
  1784.40306  |  31.67700  |  158.90000  |  0.95360  |   0.38624   |   -0.15950    |  0.04382  
  1790.41341  |  31.72700  |  158.70000  |  0.95390  |   0.38791   |   -0.15903    |  0.04395  
  1796.28574  |  31.77000  |  158.60000  |  0.95400  |   0.38743   |   -0.16022    |  0.04395  
  1802.28109  |  31.81500  |  158.40000  |  0.95370  |   0.38696   |   -0.15903    |  0.04387  
  1808.30143  |  31.85700  |  158.30000  |  0.95380  |   0.38910   |   -0.16260    |  0.04421  
  1814.34077  |  31.90600  |  158.10000  |  0.95440  |   0.38719   |   -0.16141    |  0.04395  
  1820.30912  |  31.95100  |  158.00000  |  0.95440  |   0.38815   |   -0.16022    |  0.04400  
  1826.32546  |  31.99300  |  157.90000  |  0.95430  |   0.39125   |   -0.16022    |  0.04430  
  1832.29180  |  32.04300  |  157.70000  |  0.95420  |   0.39172   |   -0.16236    |  0.04444  
  1838.30415  |  32.08300  |  157.60000  |  0.95440  |   0.39482   |   -0.16070    |  0.04466  
  1844.28549  |  32.12600  |  157.50000  |  0.95440  |   0.39196   |   -0.15974    |  0.04435  
  1850.28583  |  32.17700  |  157.30000  |  0.95420  |   0.39411   |   -0.16284    |  0.04469  
  1856.28317  |  32.22400  |  157.20000  |  0.95400  |   0.39315   |   -0.16427    |  0.04466  
  1862.29352  |  32.26800  |  157.00000  |  0.95380  |   0.39315   |   -0.16403    |  0.04466  
  1868.28286  |  32.31500  |  156.90000  |  0.95440  |   0.39697   |   -0.16308    |  0.04497  
  1874.28820  |  32.35800  |  156.80000  |  0.95360  |   0.39363   |   -0.16594    |  0.04480  
  1880.15654  |  32.40300  |  156.60000  |  0.95430  |   0.39673   |   -0.16356    |  0.04497  
  1886.13988  |  32.44600  |  156.50000  |  0.95410  |   0.39721   |   -0.16356    |  0.04502  
  1892.12522  |  32.49100  |  156.40000  |  0.95360  |   0.39983   |   -0.16427    |  0.04533  
  1898.12757  |  32.53900  |  156.20000  |  0.95370  |   0.39840   |   -0.16379    |  0.04517  
  1904.16991  |  32.57900  |  156.10000  |  0.95380  |   0.39888   |   -0.16356    |  0.04520  
  1910.17226  |  32.62200  |  155.90000  |  0.95360  |   0.39911   |   -0.16737    |  0.04538  
  1916.17560  |  32.66500  |  155.80000  |  0.95370  |   0.39911   |   -0.16785    |  0.04540  
  1922.18794  |  32.70500  |  155.70000  |  0.95400  |   0.40031   |   -0.16689    |  0.04546  
  1928.26329  |  32.75200  |  155.60000  |  0.95400  |   0.40031   |   -0.16713    |  0.04547  
  1934.22963  |  32.79700  |  155.40000  |  0.95360  |   0.40031   |   -0.16880    |  0.04556  
  1940.23598  |  32.83800  |  155.30000  |  0.95390  |   0.40293   |   -0.16618    |  0.04569  
  1946.24732  |  32.88700  |  155.20000  |  0.95440  |   0.40174   |   -0.16832    |  0.04564  
  1952.30767  |  32.92800  |  155.00000  |  0.95370  |   0.40174   |   -0.16785    |  0.04565  
  1958.29501  |  32.96900  |  154.90000  |  0.95430  |   0.40174   |   -0.16952    |  0.04569  
  1964.33435  |  33.01500  |  154.80000  |  0.95430  |   0.40460   |   -0.16880    |  0.04594  
  1970.36270  |  33.05600  |  154.70000  |  0.95410  |   0.40317   |   -0.16785    |  0.04577  
  1976.35804  |  33.09600  |  154.50000  |  0.95390  |   0.40198   |   -0.16809    |  0.04568  
  1982.38339  |  33.13700  |  154.40000  |  0.95360  |   0.40412   |   -0.16880    |  0.04593  
  1988.40573  |  33.17600  |  154.30000  |  0.95430  |   0.40579   |   -0.17023    |  0.04611  
  1994.43207  |  33.22300  |  154.20000  |  0.95420  |   0.40460   |   -0.16976    |  0.04598  
  2000.29341  |  33.26400  |  154.00000  |  0.95390  |   0.40770   |   -0.17047    |  0.04633  
  2006.29075  |  33.31200  |  153.90000  |  0.95370  |   0.40484   |   -0.16976    |  0.04603  
  2012.30810  |  33.34900  |  153.80000  |  0.95430  |   0.40746   |   -0.17071    |  0.04629  
  2018.34344  |  33.39000  |  153.70000  |  0.95430  |   0.40674   |   -0.17023    |  0.04620  
  2024.38379  |  33.43700  |  153.50000  |  0.95370  |   0.40937   |   -0.17166    |  0.04655  
  2030.24912  |  33.47500  |  153.40000  |  0.95440  |   0.41008   |   -0.17262    |  0.04662  
  2036.21946  |  33.51300  |  153.30000  |  0.95390  |   0.41056   |   -0.17285    |  0.04670  
  2042.24181  |  33.55900  |  153.20000  |  0.95440  |   0.41199   |   -0.17071    |  0.04673  
  2048.26115  |  33.59400  |  153.10000  |  0.95440  |   0.40960   |   -0.17405    |  0.04663  
  2054.27350  |  33.63900  |  153.00000  |  0.95440  |   0.41247   |   -0.17238    |  0.04684  
  2060.33084  |  33.67000  |  152.90000  |  0.95370  |   0.41342   |   -0.17214    |  0.04696  
  2066.34819  |  33.72000  |  152.70000  |  0.95390  |   0.41366   |   -0.17238    |  0.04698  
  2072.30853  |  33.74900  |  152.60000  |  0.95420  |   0.41342   |   -0.17524    |  0.04706  
  2078.28987  |  33.79100  |  152.50000  |  0.95440  |   0.41294   |   -0.17452    |  0.04697  
  2084.31522  |  33.84200  |  152.40000  |  0.95400  |   0.41247   |   -0.17333    |  0.04690  
  2090.36056  |  33.87400  |  152.30000  |  0.95410  |   0.41247   |   -0.17738    |  0.04706  
  2096.37191  |  33.91500  |  152.20000  |  0.95370  |   0.41342   |   -0.17572    |  0.04710  
  2102.38425  |  33.95500  |  152.10000  |  0.95420  |   0.41580   |   -0.17667    |  0.04735  
  2108.40659  |  33.99500  |  151.90000  |  0.95390  |   0.41628   |   -0.17500    |  0.04734  
  2114.39394  |  34.03300  |  151.80000  |  0.95390  |   0.41771   |   -0.17572    |  0.04751  
  2120.42928  |  34.06700  |  151.70000  |  0.95380  |   0.41890   |   -0.17428    |  0.04757  
  2126.46463  |  34.11200  |  151.60000  |  0.95440  |   0.41962   |   -0.17572    |  0.04767  
  2132.43397  |  34.15500  |  151.50000  |  0.95400  |   0.41747   |   -0.17905    |  0.04762  
  2138.42731  |  34.19400  |  151.40000  |  0.95370  |   0.41962   |   -0.17715    |  0.04776  
  2144.42165  |  34.23100  |  151.30000  |  0.95380  |   0.41676   |   -0.17929    |  0.04757  
  2150.45600  |  34.27700  |  151.10000  |  0.95410  |   0.41771   |   -0.17858    |  0.04761  
  2156.45134  |  34.30900  |  151.10000  |  0.95420  |   0.42176   |   -0.17858    |  0.04800  
  2162.44069  |  34.35100  |  150.90000  |  0.95410  |   0.42105   |   -0.17691    |  0.04787  
  2168.47203  |  34.38100  |  150.90000  |  0.95370  |   0.42224   |   -0.17858    |  0.04807  
  2174.51138  |  34.42500  |  150.70000  |  0.95380  |   0.42057   |   -0.18048    |  0.04798  
  2180.51172  |  34.47300  |  150.60000  |  0.95410  |   0.42224   |   -0.18001    |  0.04811  
  2186.50506  |  34.49400  |  150.50000  |  0.95430  |   0.42224   |   -0.18024    |  0.04811  
  2192.54341  |  34.54100  |  150.40000  |  0.95360  |   0.42415   |   -0.18001    |  0.04832  
  2198.56175  |  34.57300  |  150.30000  |  0.95440  |   0.42200   |   -0.17882    |  0.04802  
  2204.43909  |  34.61000  |  150.20000  |  0.95360  |   0.42391   |   -0.18120    |  0.04834  
  2210.41943  |  34.64100  |  150.10000  |  0.95370  |   0.42510   |   -0.18191    |  0.04848  
  2216.42377  |  34.68100  |  150.00000  |  0.95420  |   0.42653   |   -0.18239    |  0.04862  
  2222.46512  |  34.72000  |  149.90000  |  0.95390  |   0.42486   |   -0.18287    |  0.04849  
  2228.44946  |  34.75400  |  149.80000  |  0.95400  |   0.42916   |   -0.18144    |  0.04884  
  2234.45780  |  34.78600  |  149.70000  |  0.95370  |   0.42677   |   -0.18287    |  0.04868  
  2240.45815  |  34.82700  |  149.60000  |  0.95380  |   0.42796   |   -0.17953    |  0.04866  
  2246.51649  |  34.86000  |  149.50000  |  0.95360  |   0.42653   |   -0.18382    |  0.04871  
  2252.52684  |  34.89200  |  149.40000  |  0.95380  |   0.42916   |   -0.18430    |  0.04897  
  2258.50818  |  34.93500  |  149.30000  |  0.95360  |   0.43130   |   -0.18501    |  0.04921  
  2264.50552  |  34.96900  |  149.20000  |  0.95400  |   0.42844   |   -0.18287    |  0.04883  
  2270.51387  |  35.00800  |  149.10000  |  0.95390  |   0.43082   |   -0.18287    |  0.04906  
  2276.47021  |  35.04400  |  149.00000  |  0.95420  |   0.43035   |   -0.18549    |  0.04911  
  2282.46155  |  35.07800  |  148.90000  |  0.95430  |   0.43273   |   -0.18501    |  0.04932  
  2288.47589  |  35.11800  |  148.80000  |  0.95400  |   0.43178   |   -0.18621    |  0.04929  
  2294.51624  |  35.16100  |  148.70000  |  0.95380  |   0.43130   |   -0.18406    |  0.04916  
  2300.53258  |  35.19500  |  148.60000  |  0.95420  |   0.43464   |   -0.18334    |  0.04944  
  2306.39292  |  35.23800  |  148.50000  |  0.95410  |   0.42987   |   -0.18358    |  0.04899  
  2312.41126  |  35.26900  |  148.40000  |  0.95400  |   0.43392   |   -0.18597    |  0.04949  
  2318.37860  |  35.30400  |  148.30000  |  0.95380  |   0.43154   |   -0.18501    |  0.04923  
  2324.37995  |  35.34400  |  148.20000  |  0.95410  |   0.43607   |   -0.18430    |  0.04962  
  2330.38829  |  35.37700  |  148.10000  |  0.95410  |   0.43607   |   -0.18525    |  0.04966  
  2336.44564  |  35.42000  |  148.00000  |  0.95430  |   0.43345   |   -0.18907    |  0.04955  
  2342.45498  |  35.45100  |  148.00000  |  0.95390  |   0.43464   |   -0.18811    |  0.04965  
  2348.47532  |  35.48700  |  147.90000  |  0.95410  |   0.43726   |   -0.18811    |  0.04989  
  2354.47867  |  35.52800  |  147.70000  |  0.95390  |   0.43631   |   -0.18859    |  0.04983  
  2360.49901  |  35.56400  |  147.70000  |  0.95390  |   0.43535   |   -0.18501    |  0.04959  
  2366.35535  |  35.60300  |  147.50000  |  0.95430  |   0.43631   |   -0.18859    |  0.04981  
  2372.36769  |  35.63900  |  147.50000  |  0.95380  |   0.43559   |   -0.18644    |  0.04968  
  2378.38704  |  35.67600  |  147.40000  |  0.95440  |   0.43893   |   -0.18883    |  0.05007  
  2384.24737  |  35.70500  |  147.30000  |  0.95370  |   0.44203   |   -0.19050    |  0.05047  
  2390.24271  |  35.74100  |  147.20000  |  0.95420  |   0.43869   |   -0.18859    |  0.05004  
  2396.23406  |  35.77600  |  147.10000  |  0.95440  |   0.43821   |   -0.19074    |  0.05008  
  2402.21740  |  35.81400  |  147.00000  |  0.95380  |   0.43869   |   -0.19121    |  0.05017  
  2408.22574  |  35.84700  |  146.90000  |  0.95400  |   0.44012   |   -0.19002    |  0.05025  
  2414.24609  |  35.88400  |  146.80000  |  0.95410  |   0.44179   |   -0.19050    |  0.05043  
  2420.26843  |  35.91400  |  146.70000  |  0.95420  |   0.44251   |   -0.19050    |  0.05049  
  2426.28078  |  35.95500  |  146.60000  |  0.95420  |   0.44084   |   -0.18883    |  0.05026  
  2432.15011  |  35.99200  |  146.50000  |  0.95380  |   0.44274   |   -0.19169    |  0.05058  
  2438.08545  |  36.02200  |  146.40000  |  0.95370  |   0.44203   |   -0.19026    |  0.05046  
  2444.08079  |  36.05600  |  146.40000  |  0.95380  |   0.44608   |   -0.19860    |  0.05119  
  2450.09914  |  36.09000  |  146.30000  |  0.95440  |   0.44632   |   -0.19050    |  0.05085  
  2456.12748  |  36.12900  |  146.20000  |  0.95440  |   0.42725   |   -0.19050    |  0.04901  
  2462.15583  |  36.16000  |  146.10000  |  0.95440  |   0.44441   |   -0.19145    |  0.05070  
  2468.02016  |  36.20100  |  146.00000  |  0.95380  |   0.44632   |   -0.19264    |  0.05097  
  2474.03051  |  36.23300  |  145.90000  |  0.95370  |   0.44441   |   -0.19264    |  0.05079  
  2480.08285  |  36.27800  |  145.80000  |  0.95370  |   0.44728   |   -0.19241    |  0.05105  
  2486.05820  |  36.30700  |  145.70000  |  0.95430  |   0.44728   |   -0.19241    |  0.05102  
  2492.02954  |  36.34400  |  145.60000  |  0.95410  |   0.44680   |   -0.19455    |  0.05108  
  2498.00888  |  36.37600  |  145.50000  |  0.95440  |   0.44799   |   -0.18287    |  0.05070  
  2504.03522  |  36.40900  |  145.50000  |  0.95380  |   0.44990   |   -0.19169    |  0.05127  
  2510.04957  |  36.44800  |  145.40000  |  0.95430  |   0.44728   |   -0.19217    |  0.05101  
  2515.89990  |  36.47800  |  145.30000  |  0.95380  |   0.45061   |   -0.19407    |  0.05144  
  2521.88224  |  36.51800  |  145.20000  |  0.95360  |   0.45085   |   -0.19455    |  0.05149  
  2527.88459  |  36.55100  |  145.10000  |  0.95400  |   0.45157   |   -0.19622    |  0.05161  
  2533.87493  |  36.58800  |  145.00000  |  0.95410  |   0.45252   |   -0.19288    |  0.05156  
  2539.87427  |  36.62000  |  144.90000  |  0.95380  |   0.45085   |   -0.19670    |  0.05157  
  2545.71161  |  36.65500  |  144.80000  |  0.95440  |   0.45228   |   -0.19550    |  0.05163  
  2551.65995  |  36.68500  |  144.80000  |  0.95400  |   0.45395   |   -0.19622    |  0.05184  
  2557.67529  |  36.72500  |  144.70000  |  0.95380  |   0.45037   |   -0.19598    |  0.05150  
  2563.66463  |  36.75300  |  144.60000  |  0.95380  |   0.45181   |   -0.19622    |  0.05164  
  2569.66498  |  36.78800  |  144.50000  |  0.95420  |   0.45371   |   -0.19860    |  0.05190  
  2575.66332  |  36.82100  |  144.40000  |  0.95370  |   0.45228   |   -0.19884    |  0.05180  
  2581.66066  |  36.85900  |  144.30000  |  0.95450  |   0.45610   |   -0.19836    |  0.05211  
  2587.52500  |  36.88300  |  144.30000  |  0.95380  |   0.45491   |   -0.19550    |  0.05191  
  2593.52734  |  36.92100  |  144.20000  |  0.95400  |   0.45538   |   -0.19908    |  0.05210  
  2599.52569  |  36.95100  |  144.10000  |  0.95380  |   0.45491   |   -0.19908    |  0.05206  
  2605.39102  |  36.98900  |  144.00000  |  0.95440  |   0.45491   |   -0.20003    |  0.05207  
  2611.39836  |  37.02300  |  143.90000  |  0.95370  |   0.45467   |   -0.19884    |  0.05203  
  2617.38371  |  37.05600  |  143.80000  |  0.95410  |   0.45753   |   -0.19980    |  0.05233  
  2623.40905  |  37.09900  |  143.70000  |  0.95380  |   0.45943   |   -0.19693    |  0.05241  
  2629.40339  |  37.12900  |  143.70000  |  0.95430  |   0.45896   |   -0.19956    |  0.05244  
  2635.26573  |  37.16100  |  143.60000  |  0.95360  |   0.45657   |   -0.19956    |  0.05225  
  2641.27207  |  37.19200  |  143.50000  |  0.95400  |   0.45920   |   -0.20123    |  0.05255  
  2647.11441  |  37.23000  |  143.40000  |  0.95400  |   0.45729   |   -0.19836    |  0.05225  
  2653.11075  |  37.25900  |  143.30000  |  0.95440  |   0.46110   |   -0.20170    |  0.05273  
  2658.95508  |  37.29100  |  143.30000  |  0.95430  |   0.46110   |   -0.19884    |  0.05262  
  2664.95343  |  37.31800  |  143.20000  |  0.95400  |   0.45777   |   -0.20218    |  0.05246  
  2670.93577  |  37.36300  |  143.10000  |  0.95440  |   0.46253   |   -0.20266    |  0.05291  
  2676.93211  |  37.39500  |  143.00000  |  0.95420  |   0.45943   |   -0.19980    |  0.05250  
  2682.92945  |  37.42900  |  142.90000  |  0.95410  |   0.46206   |   -0.20337    |  0.05291  
  2688.92480  |  37.46400  |  142.80000  |  0.95430  |   0.46158   |   -0.20170    |  0.05278  
  2694.92914  |  37.49800  |  142.70000  |  0.95360  |   0.46206   |   -0.20313    |  0.05293  
  2700.93449  |  37.52500  |  142.70000  |  0.95370  |   0.46325   |   -0.20337    |  0.05305  
  2706.77682  |  37.56300  |  142.60000  |  0.95430  |   0.46373   |   -0.20123    |  0.05297  
  2712.81316  |  37.60000  |  142.50000  |  0.95430  |   0.46492   |   -0.20385    |  0.05320  
  2718.77551  |  37.63200  |  142.40000  |  0.95430  |   0.46492   |   -0.20147    |  0.05310  
  2724.79385  |  37.66100  |  142.40000  |  0.95370  |   0.46468   |   -0.20289    |  0.05317  
  2730.79619  |  37.69300  |  142.30000  |  0.95430  |   0.46563   |   -0.20147    |  0.05316  
  2736.80554  |  37.73000  |  142.20000  |  0.95420  |   0.46492   |   -0.20313    |  0.05317  
  2742.81988  |  37.76400  |  142.10000  |  0.95420  |   0.46563   |   -0.20242    |  0.05321  
  2748.80922  |  37.79200  |  142.00000  |  0.95420  |   0.46396   |   -0.20313    |  0.05308  
  2754.66656  |  37.82300  |  142.00000  |  0.95440  |   0.46516   |   -0.20576    |  0.05329  
  2760.65990  |  37.86000  |  141.90000  |  0.95440  |   0.46945   |   -0.20433    |  0.05364  
  2766.65324  |  37.89600  |  141.80000  |  0.95380  |   0.46778   |   -0.20385    |  0.05350  
  2772.64759  |  37.92200  |  141.70000  |  0.95360  |   0.46754   |   -0.20599    |  0.05358  
  2778.65293  |  37.95600  |  141.60000  |  0.95440  |   0.46897   |   -0.20552    |  0.05365  
  2784.68228  |  37.98800  |  141.60000  |  0.95390  |   0.47088   |   -0.20433    |  0.05381  
  2790.71462  |  38.01900  |  141.50000  |  0.95380  |   0.46873   |   -0.20671    |  0.05371  
