UBC Resistivity Measurement:2019-02-11 16:14:30.606386
==========================================================================
Sample Name: Sample
User: Username
Material: Material
==================================================================================================
  Time(s)  |   Temp(K)   |    Temp (Ohm)   |   Vref(V)  |  ReVs (mV)  |  ImVs (mV)  |  Res(Ohm)  
  60925.65975  |  202.33000  |  45.00000  |  0.95220  |   4.85423   |   0.06294    |  0.50983  
  60931.60809  |  202.39000  |  45.00000  |  0.95230  |   4.85471   |   0.06247    |  0.50983  
  60937.56343  |  202.39000  |  45.00000  |  0.95200  |   4.85471   |   0.06294    |  0.50999  
  60943.69878  |  202.45000  |  45.00000  |  0.95160  |   4.85566   |   0.06294    |  0.51031  
  60949.57512  |  202.45000  |  45.00000  |  0.95220  |   4.85566   |   0.06294    |  0.50998  
  60955.46045  |  202.39000  |  45.00000  |  0.95210  |   4.85566   |   0.06294    |  0.51004  
  60961.37479  |  202.50000  |  45.00000  |  0.95170  |   4.85614   |   0.06294    |  0.51030  
  60967.32013  |  202.37000  |  45.00000  |  0.95190  |   4.85662   |   0.06294    |  0.51025  
  60973.20647  |  202.41000  |  45.00000  |  0.95230  |   4.85662   |   0.06294    |  0.51003  
  60979.11581  |  202.49000  |  45.00000  |  0.95190  |   4.85709   |   0.06294    |  0.51029  
  60985.06015  |  202.48000  |  45.00000  |  0.95200  |   4.85757   |   0.06294    |  0.51029  
  60990.94748  |  202.59000  |  45.00000  |  0.95230  |   4.85757   |   0.06294    |  0.51013  
  60996.82782  |  202.48000  |  45.00000  |  0.95170  |   4.85805   |   0.06294    |  0.51050  
  61002.73916  |  202.55000  |  45.00000  |  0.95210  |   4.85852   |   0.06294    |  0.51034  
  61008.64749  |  202.64000  |  45.00000  |  0.95170  |   4.85900   |   0.06294    |  0.51060  
  61014.53683  |  202.68000  |  45.00000  |  0.95200  |   4.85900   |   0.06294    |  0.51044  
  61020.41917  |  202.59000  |  45.00000  |  0.95180  |   4.85900   |   0.06294    |  0.51055  
  61026.33151  |  202.65000  |  45.00000  |  0.95220  |   4.85948   |   0.06294    |  0.51039  
  61032.25685  |  202.61000  |  45.00000  |  0.95230  |   4.85995   |   0.06342    |  0.51038  
  61038.15218  |  202.65000  |  45.00000  |  0.95180  |   4.85995   |   0.06294    |  0.51065  
  61044.02852  |  202.57000  |  45.00000  |  0.95220  |   4.86043   |   0.06294    |  0.51048  
  61049.92086  |  202.65000  |  45.00000  |  0.95230  |   4.86091   |   0.06294    |  0.51048  
  61055.83819  |  202.69000  |  45.00000  |  0.95170  |   4.86091   |   0.06294    |  0.51080  
  61061.74853  |  202.77000  |  45.00000  |  0.95150  |   4.86091   |   0.06294    |  0.51091  
  61067.62887  |  202.71000  |  45.00000  |  0.95230  |   4.86138   |   0.06294    |  0.51053  
  61073.53221  |  202.76000  |  45.00000  |  0.95220  |   4.86186   |   0.06294    |  0.51064  
  61079.41054  |  202.71000  |  45.00000  |  0.95200  |   4.86234   |   0.06294    |  0.51079  
  61085.28988  |  202.81000  |  45.00000  |  0.95180  |   4.86282   |   0.06294    |  0.51095  
  61091.22222  |  202.76000  |  45.00000  |  0.95150  |   4.86282   |   0.06294    |  0.51111  
  61097.11156  |  202.81000  |  45.00000  |  0.95180  |   4.86282   |   0.06294    |  0.51095  
  61103.01489  |  202.86000  |  45.00000  |  0.95170  |   4.86329   |   0.06342    |  0.51105  
  61108.89123  |  202.84000  |  45.00000  |  0.95160  |   4.86425   |   0.06294    |  0.51121  
  61114.79857  |  202.79000  |  45.00000  |  0.95150  |   4.86377   |   0.06294    |  0.51121  
  61120.68390  |  202.84000  |  45.00000  |  0.95230  |   4.86425   |   0.06294    |  0.51083  
  61126.56524  |  202.88000  |  45.00000  |  0.95210  |   4.86520   |   0.06342    |  0.51104  
  61132.50558  |  202.97000  |  44.90000  |  0.95180  |   4.86520   |   0.06294    |  0.51120  
  61138.38992  |  202.91000  |  44.90000  |  0.95220  |   4.86520   |   0.06294    |  0.51099  
  61144.27225  |  202.93000  |  44.90000  |  0.95200  |   4.86568   |   0.06294    |  0.51114  
  61150.21659  |  202.95000  |  44.90000  |  0.95220  |   4.86568   |   0.06294    |  0.51104  
  61156.09893  |  203.02000  |  44.90000  |  0.95190  |   4.86663   |   0.06342    |  0.51130  
  61162.05027  |  203.00000  |  44.90000  |  0.95210  |   4.86663   |   0.06342    |  0.51119  
  61167.93161  |  203.02000  |  44.90000  |  0.95210  |   4.86663   |   0.06294    |  0.51119  
  61173.81394  |  203.06000  |  44.90000  |  0.95180  |   4.86758   |   0.06342    |  0.51145  
  61179.73628  |  203.00000  |  44.90000  |  0.95210  |   4.86758   |   0.06342    |  0.51129  
  61185.62662  |  203.05000  |  44.90000  |  0.95200  |   4.86806   |   0.06294    |  0.51139  
  61191.51695  |  203.09000  |  44.90000  |  0.95220  |   4.86806   |   0.06294    |  0.51129  
  61197.42329  |  203.11000  |  44.90000  |  0.95230  |   4.86854   |   0.06294    |  0.51128  
  61203.30763  |  203.16000  |  44.90000  |  0.95150  |   4.86949   |   0.06294    |  0.51181  
  61209.28897  |  203.07000  |  44.90000  |  0.95170  |   4.86901   |   0.06294    |  0.51165  
  61215.23331  |  203.14000  |  44.90000  |  0.95200  |   4.86949   |   0.06294    |  0.51154  
  61221.11165  |  203.09000  |  44.90000  |  0.95160  |   4.86997   |   0.06294    |  0.51181  
  61227.00199  |  203.14000  |  44.90000  |  0.95180  |   4.86997   |   0.06342    |  0.51170  
  61232.95533  |  203.21000  |  44.90000  |  0.95200  |   4.87044   |   0.06342    |  0.51164  
  61238.83166  |  203.12000  |  44.90000  |  0.95230  |   4.87092   |   0.06294    |  0.51153  
  61244.71800  |  203.21000  |  44.90000  |  0.95190  |   4.87092   |   0.06294    |  0.51175  
  61250.64334  |  203.24000  |  44.90000  |  0.95210  |   4.87140   |   0.06294    |  0.51169  
  61256.55467  |  203.19000  |  44.90000  |  0.95200  |   4.87188   |   0.06294    |  0.51179  
  61262.46201  |  203.26000  |  44.90000  |  0.95190  |   4.87235   |   0.06390    |  0.51190  
  61268.42535  |  203.36000  |  44.90000  |  0.95200  |   4.87283   |   0.06390    |  0.51190  
  61274.31069  |  203.26000  |  44.90000  |  0.95230  |   4.87283   |   0.06294    |  0.51173  
  61280.19803  |  203.32000  |  44.90000  |  0.95160  |   4.87331   |   0.06294    |  0.51216  
  61286.13737  |  203.32000  |  44.90000  |  0.95180  |   4.87331   |   0.06342    |  0.51205  
  61292.01770  |  203.28000  |  44.90000  |  0.95150  |   4.87378   |   0.06294    |  0.51226  
  61297.89504  |  203.31000  |  44.90000  |  0.95160  |   4.87426   |   0.06294    |  0.51226  
  61303.76738  |  203.29000  |  44.90000  |  0.95180  |   4.87426   |   0.06294    |  0.51215  
  61309.65971  |  203.33000  |  44.90000  |  0.95170  |   4.87426   |   0.06294    |  0.51221  
  61315.55005  |  203.40000  |  44.90000  |  0.95230  |   4.87521   |   0.06342    |  0.51198  
  61321.43839  |  203.31000  |  44.90000  |  0.95160  |   4.87474   |   0.06342    |  0.51231  
  61327.32772  |  203.36000  |  44.90000  |  0.95210  |   4.87569   |   0.06294    |  0.51214  
  61333.21406  |  203.38000  |  44.90000  |  0.95200  |   4.87617   |   0.06390    |  0.51225  
  61339.15340  |  203.45000  |  44.90000  |  0.95220  |   4.87569   |   0.06294    |  0.51209  
  61345.03774  |  203.52000  |  44.90000  |  0.95190  |   4.87664   |   0.06342    |  0.51235  
  61350.92207  |  203.45000  |  44.90000  |  0.95180  |   4.87664   |   0.06342    |  0.51240  
  61356.86341  |  203.49000  |  44.90000  |  0.95160  |   4.87712   |   0.06390    |  0.51256  
  61362.74575  |  203.52000  |  44.90000  |  0.95190  |   4.87712   |   0.06342    |  0.51240  
  61368.66109  |  203.43000  |  44.90000  |  0.95210  |   4.87760   |   0.06342    |  0.51234  
  61374.57442  |  203.33000  |  44.90000  |  0.95180  |   4.87760   |   0.06342    |  0.51250  
  61380.45376  |  203.54000  |  44.80000  |  0.95220  |   4.87807   |   0.06342    |  0.51234  
  61386.38010  |  203.54000  |  44.80000  |  0.95240  |   4.87807   |   0.06342    |  0.51223  
  61392.26044  |  203.52000  |  44.80000  |  0.95170  |   4.87903   |   0.06294    |  0.51271  
  61398.15177  |  203.62000  |  44.80000  |  0.95160  |   4.87903   |   0.06294    |  0.51276  
  61404.08911  |  203.54000  |  44.80000  |  0.95220  |   4.87903   |   0.06342    |  0.51244  
  61409.96245  |  203.52000  |  44.90000  |  0.95150  |   4.87998   |   0.06342    |  0.51292  
  61415.88379  |  203.63000  |  44.80000  |  0.95160  |   4.87998   |   0.06294    |  0.51286  
  61421.76212  |  203.62000  |  44.80000  |  0.95150  |   4.88046   |   0.06390    |  0.51297  
  61427.68146  |  203.60000  |  44.80000  |  0.95170  |   4.88093   |   0.06390    |  0.51291  
  61433.58880  |  203.67000  |  44.80000  |  0.95160  |   4.88093   |   0.06294    |  0.51296  
  61439.49514  |  203.64000  |  44.80000  |  0.95180  |   4.88141   |   0.06342    |  0.51290  
  61445.38348  |  203.62000  |  44.80000  |  0.95230  |   4.88093   |   0.06342    |  0.51258  
  61451.33582  |  203.74000  |  44.80000  |  0.95190  |   4.88141   |   0.06294    |  0.51285  
  61457.28616  |  203.81000  |  44.80000  |  0.95240  |   4.88237   |   0.06390    |  0.51268  
  61463.16549  |  203.72000  |  44.80000  |  0.95170  |   4.88237   |   0.06294    |  0.51306  
  61469.14283  |  203.74000  |  44.80000  |  0.95220  |   4.88284   |   0.06342    |  0.51284  
  61475.32419  |  203.74000  |  44.80000  |  0.95230  |   4.88332   |   0.06390    |  0.51284  
  61481.20952  |  203.81000  |  44.80000  |  0.95230  |   4.88380   |   0.06390    |  0.51289  
  61487.08686  |  203.74000  |  44.80000  |  0.95230  |   4.88380   |   0.06342    |  0.51289  
  61492.96520  |  203.81000  |  44.80000  |  0.95220  |   4.88380   |   0.06342    |  0.51294  
  61498.85453  |  203.81000  |  44.80000  |  0.95180  |   4.88427   |   0.06342    |  0.51320  
  61504.81087  |  203.85000  |  44.80000  |  0.95220  |   4.88475   |   0.06390    |  0.51304  
  61510.71321  |  203.86000  |  44.80000  |  0.95220  |   4.88475   |   0.06390    |  0.51304  
  61516.58755  |  203.90000  |  44.80000  |  0.95210  |   4.88570   |   0.06390    |  0.51319  
  61522.53789  |  203.91000  |  44.80000  |  0.95180  |   4.88570   |   0.06294    |  0.51335  
  61528.41823  |  203.94000  |  44.80000  |  0.95170  |   4.88570   |   0.06342    |  0.51341  
  61534.33556  |  203.94000  |  44.80000  |  0.95200  |   4.88570   |   0.06342    |  0.51325  
  61540.28290  |  204.00000  |  44.80000  |  0.95190  |   4.88666   |   0.06342    |  0.51340  
  61546.16324  |  204.00000  |  44.80000  |  0.95230  |   4.88666   |   0.06342    |  0.51319  
  61552.10258  |  203.97000  |  44.80000  |  0.95210  |   4.88713   |   0.06390    |  0.51334  
  61558.04192  |  203.91000  |  44.80000  |  0.95150  |   4.88761   |   0.06390    |  0.51372  
  61563.99526  |  204.04000  |  44.80000  |  0.95220  |   4.88761   |   0.06342    |  0.51334  
  61569.89760  |  204.05000  |  44.80000  |  0.95220  |   4.88809   |   0.06390    |  0.51339  
  61575.80293  |  204.07000  |  44.80000  |  0.95210  |   4.88856   |   0.06342    |  0.51349  
  61581.68827  |  203.95000  |  44.80000  |  0.95180  |   4.88904   |   0.06390    |  0.51371  
  61587.56661  |  204.02000  |  44.80000  |  0.95210  |   4.88904   |   0.06390    |  0.51354  
  61593.47194  |  204.07000  |  44.80000  |  0.95220  |   4.88999   |   0.06342    |  0.51359  
  61599.37728  |  204.04000  |  44.80000  |  0.95240  |   4.88999   |   0.06342    |  0.51348  
  61605.25762  |  204.10000  |  44.80000  |  0.95150  |   4.88999   |   0.06390    |  0.51397  
  61611.14496  |  204.10000  |  44.80000  |  0.95160  |   4.88999   |   0.06390    |  0.51391  
  61617.01729  |  204.11000  |  44.80000  |  0.95190  |   4.89047   |   0.06342    |  0.51380  
  61622.95163  |  204.10000  |  44.80000  |  0.95210  |   4.89095   |   0.06390    |  0.51375  
  61628.82997  |  204.14000  |  44.80000  |  0.95190  |   4.89143   |   0.06390    |  0.51390  
  61634.71831  |  204.07000  |  44.80000  |  0.95170  |   4.89143   |   0.06390    |  0.51401  
  61640.60764  |  204.11000  |  44.80000  |  0.95230  |   4.89190   |   0.06342    |  0.51374  
  61646.49598  |  204.26000  |  44.70000  |  0.95160  |   4.89190   |   0.06342    |  0.51411  
  61652.38032  |  204.26000  |  44.70000  |  0.95170  |   4.89238   |   0.06390    |  0.51411  
  61658.26265  |  204.20000  |  44.70000  |  0.95200  |   4.89238   |   0.06390    |  0.51395  
  61664.19999  |  204.38000  |  44.70000  |  0.95170  |   4.89286   |   0.06342    |  0.51416  
  61670.08633  |  204.30000  |  44.70000  |  0.95210  |   4.89333   |   0.06390    |  0.51400  
  61676.01767  |  204.35000  |  44.70000  |  0.95180  |   4.89381   |   0.06342    |  0.51421  
  61681.89500  |  204.30000  |  44.70000  |  0.95180  |   4.89381   |   0.06342    |  0.51421  
  61687.78734  |  204.33000  |  44.70000  |  0.95220  |   4.89429   |   0.06294    |  0.51404  
  61693.67868  |  204.24000  |  44.70000  |  0.95170  |   4.89429   |   0.06342    |  0.51431  
  61699.59002  |  204.36000  |  44.70000  |  0.95160  |   4.89476   |   0.06342    |  0.51441  
  61705.48835  |  204.40000  |  44.70000  |  0.95220  |   4.89476   |   0.06342    |  0.51409  
  61711.45369  |  204.30000  |  44.70000  |  0.95230  |   4.89476   |   0.06390    |  0.51404  
  61717.34203  |  204.45000  |  44.70000  |  0.95190  |   4.89524   |   0.06390    |  0.51430  
  61723.21837  |  204.38000  |  44.70000  |  0.95180  |   4.89619   |   0.06342    |  0.51446  
  61729.15671  |  204.50000  |  44.70000  |  0.95240  |   4.89572   |   0.06342    |  0.51408  
  61735.04604  |  204.38000  |  44.70000  |  0.95190  |   4.89667   |   0.06390    |  0.51445  
  61740.96538  |  204.38000  |  44.70000  |  0.95220  |   4.89715   |   0.06390    |  0.51434  
  61746.91372  |  204.52000  |  44.70000  |  0.95170  |   4.89667   |   0.06390    |  0.51456  
  61752.79806  |  204.48000  |  44.70000  |  0.95170  |   4.89762   |   0.06390    |  0.51466  
  61758.75340  |  204.50000  |  44.70000  |  0.95190  |   4.89762   |   0.06390    |  0.51455  
  61764.66474  |  204.52000  |  44.70000  |  0.95160  |   4.89762   |   0.06390    |  0.51472  
  61770.55407  |  204.67000  |  44.70000  |  0.95230  |   4.89858   |   0.06390    |  0.51444  
  61776.49341  |  204.48000  |  44.70000  |  0.95170  |   4.89858   |   0.06342    |  0.51476  
  61782.37875  |  204.58000  |  44.70000  |  0.95160  |   4.89905   |   0.06390    |  0.51487  
  61788.25909  |  204.64000  |  44.70000  |  0.95180  |   4.89905   |   0.06342    |  0.51476  
  61794.19543  |  204.51000  |  44.70000  |  0.95210  |   4.90001   |   0.06294    |  0.51470  
  61800.08276  |  204.58000  |  44.70000  |  0.95160  |   4.90001   |   0.06390    |  0.51497  
  61805.97610  |  204.51000  |  44.70000  |  0.95180  |   4.90049   |   0.06390    |  0.51491  
  61811.85444  |  204.52000  |  44.70000  |  0.95200  |   4.90001   |   0.06390    |  0.51475  
  61817.75577  |  204.55000  |  44.70000  |  0.95220  |   4.90096   |   0.06390    |  0.51474  
  61823.66511  |  204.61000  |  44.70000  |  0.95220  |   4.90096   |   0.06342    |  0.51474  
  61829.55645  |  204.60000  |  44.70000  |  0.95210  |   4.90192   |   0.06390    |  0.51490  
  61835.43579  |  204.60000  |  44.70000  |  0.95230  |   4.90192   |   0.06390    |  0.51479  
  61841.33012  |  204.62000  |  44.70000  |  0.95230  |   4.90192   |   0.06342    |  0.51479  
  61847.20246  |  204.58000  |  44.70000  |  0.95180  |   4.90287   |   0.06390    |  0.51516  
  61853.13380  |  204.62000  |  44.70000  |  0.95210  |   4.90239   |   0.06342    |  0.51495  
  61859.01313  |  204.70000  |  44.70000  |  0.95190  |   4.90335   |   0.06390    |  0.51516  
  61864.89847  |  204.62000  |  44.70000  |  0.95180  |   4.90335   |   0.06390    |  0.51521  
  61870.84881  |  204.76000  |  44.70000  |  0.95160  |   4.90335   |   0.06390    |  0.51532  
  61876.73815  |  204.76000  |  44.70000  |  0.95210  |   4.90382   |   0.06390    |  0.51510  
  61882.64949  |  204.70000  |  44.70000  |  0.95170  |   4.90430   |   0.06390    |  0.51536  
  61888.53782  |  204.77000  |  44.70000  |  0.95200  |   4.90478   |   0.06390    |  0.51525  
  61894.42116  |  204.76000  |  44.70000  |  0.95160  |   4.90478   |   0.06390    |  0.51547  
  61900.29450  |  204.83000  |  44.60000  |  0.95150  |   4.90525   |   0.06390    |  0.51557  
  61906.17383  |  204.88000  |  44.60000  |  0.95210  |   4.90525   |   0.06390    |  0.51525  
  61912.04617  |  204.92000  |  44.60000  |  0.95190  |   4.90621   |   0.06390    |  0.51546  
  61917.93850  |  204.79000  |  44.60000  |  0.95220  |   4.90621   |   0.06390    |  0.51529  
  61923.89685  |  204.90000  |  44.60000  |  0.95230  |   4.90621   |   0.06342    |  0.51524  
  61929.79018  |  204.88000  |  44.60000  |  0.95200  |   4.90668   |   0.06390    |  0.51545  
  61935.67752  |  204.90000  |  44.60000  |  0.95210  |   4.90716   |   0.06390    |  0.51545  
  61941.60886  |  204.94000  |  44.60000  |  0.95230  |   4.90764   |   0.06390    |  0.51539  
  61947.50220  |  204.95000  |  44.60000  |  0.95180  |   4.90764   |   0.06390    |  0.51566  
  61953.62054  |  204.90000  |  44.60000  |  0.95220  |   4.90859   |   0.06390    |  0.51554  
  61959.58989  |  204.98000  |  44.60000  |  0.95240  |   4.90811   |   0.06390    |  0.51538  
  61965.47322  |  204.97000  |  44.60000  |  0.95210  |   4.90859   |   0.06437    |  0.51560  
  61971.35056  |  204.86000  |  44.60000  |  0.95180  |   4.90907   |   0.06390    |  0.51581  
  61977.23890  |  204.98000  |  44.60000  |  0.95160  |   4.91002   |   0.06390    |  0.51602  
  61983.13923  |  205.00000  |  44.60000  |  0.95230  |   4.91002   |   0.06390    |  0.51564  
  61989.03257  |  205.00000  |  44.60000  |  0.95230  |   4.91050   |   0.06390    |  0.51569  
  61994.91491  |  205.10000  |  44.60000  |  0.95180  |   4.91002   |   0.06390    |  0.51591  
  62000.85925  |  205.11000  |  44.60000  |  0.95210  |   4.91050   |   0.06390    |  0.51580  
  62006.81259  |  205.07000  |  44.60000  |  0.95230  |   4.91050   |   0.06390    |  0.51569  
  62012.69992  |  205.17000  |  44.60000  |  0.95170  |   4.91098   |   0.06390    |  0.51607  
  62018.58226  |  205.08000  |  44.60000  |  0.95240  |   4.91145   |   0.06390    |  0.51574  
  62024.54560  |  205.14000  |  44.60000  |  0.95240  |   4.91193   |   0.06390    |  0.51579  
  62030.42394  |  205.12000  |  44.60000  |  0.95210  |   4.91193   |   0.06390    |  0.51595  
  62036.30727  |  205.12000  |  44.60000  |  0.95170  |   4.91241   |   0.06390    |  0.51622  
  62042.19361  |  205.07000  |  44.60000  |  0.95230  |   4.91241   |   0.06390    |  0.51589  
  62048.09095  |  205.11000  |  44.60000  |  0.95190  |   4.91336   |   0.06390    |  0.51621  
  62053.96828  |  205.11000  |  44.60000  |  0.95200  |   4.91336   |   0.06390    |  0.51615  
  62059.85062  |  205.18000  |  44.60000  |  0.95180  |   4.91384   |   0.06342    |  0.51631  
  62065.78396  |  205.20000  |  44.60000  |  0.95230  |   4.91384   |   0.06390    |  0.51604  
  62071.66430  |  205.17000  |  44.60000  |  0.95170  |   4.91384   |   0.06390    |  0.51637  
  62077.55063  |  205.26000  |  44.60000  |  0.95160  |   4.91527   |   0.06390    |  0.51657  
  62083.47997  |  205.27000  |  44.60000  |  0.95160  |   4.91479   |   0.06437    |  0.51652  
  62089.36131  |  205.27000  |  44.60000  |  0.95240  |   4.91527   |   0.06390    |  0.51614  
  62095.27865  |  205.31000  |  44.60000  |  0.95170  |   4.91527   |   0.06390    |  0.51652  
  62101.17398  |  205.29000  |  44.60000  |  0.95170  |   4.91527   |   0.06390    |  0.51652  
  62107.05632  |  205.29000  |  44.60000  |  0.95230  |   4.91574   |   0.06390    |  0.51624  
  62112.97066  |  205.29000  |  44.60000  |  0.95230  |   4.91670   |   0.06390    |  0.51634  
  62118.84299  |  205.26000  |  44.60000  |  0.95200  |   4.91670   |   0.06390    |  0.51650  
  62124.80834  |  205.32000  |  44.60000  |  0.95220  |   4.91717   |   0.06437    |  0.51645  
  62130.71467  |  205.41000  |  44.60000  |  0.95180  |   4.91717   |   0.06390    |  0.51666  
  62136.59601  |  205.29000  |  44.60000  |  0.95230  |   4.91717   |   0.06390    |  0.51639  
  62142.53635  |  205.33000  |  44.60000  |  0.95200  |   4.91765   |   0.06390    |  0.51660  
  62148.48369  |  205.41000  |  44.60000  |  0.95230  |   4.91765   |   0.06390    |  0.51644  
  62154.35703  |  205.36000  |  44.60000  |  0.95230  |   4.91813   |   0.06390    |  0.51649  
  62160.25036  |  205.35000  |  44.60000  |  0.95230  |   4.91861   |   0.06390    |  0.51654  
  62166.20470  |  205.48000  |  44.50000  |  0.95170  |   4.91908   |   0.06390    |  0.51692  
  62172.09504  |  205.47000  |  44.50000  |  0.95180  |   4.91861   |   0.06390    |  0.51681  
  62178.03638  |  205.50000  |  44.50000  |  0.95230  |   4.91956   |   0.06390    |  0.51664  
  62183.98172  |  205.44000  |  44.50000  |  0.95220  |   4.92004   |   0.06437    |  0.51675  
  62189.93306  |  205.43000  |  44.50000  |  0.95180  |   4.92051   |   0.06485    |  0.51701  
  62195.83840  |  205.54000  |  44.50000  |  0.95230  |   4.92099   |   0.06390    |  0.51679  
  62201.71874  |  205.53000  |  44.50000  |  0.95170  |   4.92099   |   0.06390    |  0.51712  
  62207.59907  |  205.50000  |  44.50000  |  0.95180  |   4.92099   |   0.06390    |  0.51706  
  62213.49741  |  205.57000  |  44.50000  |  0.95200  |   4.92147   |   0.06390    |  0.51700  
  62219.43975  |  205.54000  |  44.50000  |  0.95190  |   4.92194   |   0.06437    |  0.51711  
  62225.34409  |  205.48000  |  44.50000  |  0.95180  |   4.92194   |   0.06390    |  0.51716  
  62231.22242  |  205.65000  |  44.50000  |  0.95170  |   4.92194   |   0.06437    |  0.51722  
  62237.15776  |  205.57000  |  44.50000  |  0.95200  |   4.92242   |   0.06390    |  0.51710  
  62243.05710  |  205.58000  |  44.50000  |  0.95180  |   4.92290   |   0.06390    |  0.51726  
  62248.96244  |  205.58000  |  44.50000  |  0.95170  |   4.92337   |   0.06390    |  0.51737  
  62254.83677  |  205.58000  |  44.50000  |  0.95190  |   4.92337   |   0.06390    |  0.51726  
  62260.74711  |  205.68000  |  44.50000  |  0.95220  |   4.92433   |   0.06437    |  0.51720  
  62266.70945  |  205.66000  |  44.50000  |  0.95210  |   4.92385   |   0.06437    |  0.51720  
  62272.59979  |  205.72000  |  44.50000  |  0.95230  |   4.92433   |   0.06390    |  0.51714  
  62278.51013  |  205.63000  |  44.50000  |  0.95190  |   4.92433   |   0.06390    |  0.51736  
  62284.42947  |  205.66000  |  44.50000  |  0.95170  |   4.92528   |   0.06390    |  0.51757  
  62290.31980  |  205.79000  |  44.50000  |  0.95230  |   4.92528   |   0.06437    |  0.51724  
  62296.22414  |  205.70000  |  44.50000  |  0.95180  |   4.92528   |   0.06437    |  0.51751  
  62302.16348  |  205.72000  |  44.50000  |  0.95180  |   4.92576   |   0.06390    |  0.51756  
  62308.11382  |  205.81000  |  44.50000  |  0.95170  |   4.92576   |   0.06390    |  0.51762  
  62313.99116  |  205.81000  |  44.50000  |  0.95230  |   4.92623   |   0.06437    |  0.51734  
  62319.96150  |  205.82000  |  44.50000  |  0.95240  |   4.92623   |   0.06390    |  0.51729  
  62325.85283  |  205.82000  |  44.50000  |  0.95200  |   4.92623   |   0.06437    |  0.51751  
  62331.73617  |  205.84000  |  44.50000  |  0.95210  |   4.92671   |   0.06390    |  0.51750  
  62337.67751  |  205.87000  |  44.50000  |  0.95220  |   4.92766   |   0.06485    |  0.51755  
  62343.56285  |  205.86000  |  44.50000  |  0.95210  |   4.92814   |   0.06390    |  0.51765  
  62349.45019  |  205.82000  |  44.50000  |  0.95180  |   4.92814   |   0.06437    |  0.51781  
  62355.36852  |  205.94000  |  44.50000  |  0.95170  |   4.92814   |   0.06437    |  0.51787  
  62361.25386  |  205.87000  |  44.50000  |  0.95230  |   4.92862   |   0.06437    |  0.51759  
  62367.15620  |  205.89000  |  44.50000  |  0.95230  |   4.92957   |   0.06390    |  0.51769  
  62373.12154  |  205.93000  |  44.50000  |  0.95240  |   4.92910   |   0.06390    |  0.51759  
  62379.01288  |  205.89000  |  44.50000  |  0.95190  |   4.92957   |   0.06437    |  0.51791  
  62384.92121  |  205.91000  |  44.50000  |  0.95190  |   4.92957   |   0.06390    |  0.51791  
  62390.81255  |  205.93000  |  44.50000  |  0.95180  |   4.93053   |   0.06437    |  0.51807  
  62396.69089  |  206.07000  |  44.40000  |  0.95230  |   4.93053   |   0.06390    |  0.51779  
  62402.84324  |  206.11000  |  44.40000  |  0.95240  |   4.93100   |   0.06390    |  0.51779  
  62408.71057  |  206.04000  |  44.50000  |  0.95230  |   4.93100   |   0.06437    |  0.51784  
  62414.60191  |  206.00000  |  44.50000  |  0.95180  |   4.93100   |   0.06390    |  0.51811  
  62420.55325  |  206.09000  |  44.40000  |  0.95190  |   4.93148   |   0.06390    |  0.51811  
  62426.44859  |  206.03000  |  44.50000  |  0.95170  |   4.93196   |   0.06390    |  0.51827  
  62432.32293  |  205.99000  |  44.50000  |  0.95170  |   4.93243   |   0.06437    |  0.51832  
  62438.19726  |  206.11000  |  44.40000  |  0.95210  |   4.93243   |   0.06437    |  0.51810  
  62444.08160  |  206.11000  |  44.40000  |  0.95170  |   4.93291   |   0.06437    |  0.51837  
  62449.95593  |  206.01000  |  44.50000  |  0.95160  |   4.93339   |   0.06390    |  0.51847  
  62455.86127  |  206.03000  |  44.50000  |  0.95180  |   4.93339   |   0.06437    |  0.51837  
  62461.73861  |  206.21000  |  44.40000  |  0.95180  |   4.93386   |   0.06390    |  0.51841  
  62467.62794  |  206.11000  |  44.40000  |  0.95200  |   4.93386   |   0.06437    |  0.51831  
  62473.51928  |  206.07000  |  44.40000  |  0.95170  |   4.93386   |   0.06437    |  0.51847  
  62479.41762  |  206.11000  |  44.40000  |  0.95230  |   4.93482   |   0.06390    |  0.51824  
  62485.30295  |  206.19000  |  44.40000  |  0.95230  |   4.93529   |   0.06485    |  0.51829  
  62491.19029  |  206.06000  |  44.40000  |  0.95230  |   4.93529   |   0.06390    |  0.51829  
  62497.08763  |  206.16000  |  44.40000  |  0.95180  |   4.93529   |   0.06437    |  0.51857  
  62502.97797  |  206.27000  |  44.40000  |  0.95190  |   4.93577   |   0.06390    |  0.51856  
  62508.86130  |  206.19000  |  44.40000  |  0.95190  |   4.93625   |   0.06437    |  0.51861  
  62514.83665  |  206.22000  |  44.40000  |  0.95210  |   4.93625   |   0.06485    |  0.51850  
  62520.80899  |  206.30000  |  44.40000  |  0.95230  |   4.93625   |   0.06485    |  0.51840  
  62526.75933  |  206.27000  |  44.40000  |  0.95180  |   4.93672   |   0.06485    |  0.51872  
  62532.64566  |  206.40000  |  44.40000  |  0.95220  |   4.93672   |   0.06437    |  0.51850  
  62538.58900  |  206.36000  |  44.40000  |  0.95210  |   4.93768   |   0.06437    |  0.51865  
  62544.47034  |  206.36000  |  44.40000  |  0.95230  |   4.93768   |   0.06437    |  0.51854  
  62550.37168  |  206.28000  |  44.40000  |  0.95180  |   4.93816   |   0.06437    |  0.51887  
  62556.29902  |  206.45000  |  44.40000  |  0.95180  |   4.93863   |   0.06437    |  0.51892  
